standard_cost,avg_unit_price,list_price,rolling_avg_sales_3m,current_month_gross_sales,month_num,current_month_net_sales,product_key,customer_key,current_month_margin_amount,month_cos,year_num,store_id,current_month_order_qty,previous_month_sales,size,sales_growth_previous_period,territory_id,bonus,month_sin
27.4925,33.7745,61.92,84.43625,101.3235,1,101.3235,91,18,18.846,0.8660254037844387,2007,852,3.0,33.7745,,1.9999999999999996,6,5150.0,0.49999999999999994
27.4925,33.7745,61.92,185.75975,33.7745,3,33.7745,91,362,6.282,6.123233995736766e-17,2007,978,1.0,168.8725,,-0.8,4,2000.0,1.0
17.9776,24.294,40.49,48.588,48.588,1,48.588,188,34,12.6328,0.8660254037844387,2008,1414,2.0,48.588,,0.0,4,3550.0,0.49999999999999994
352.1394,356.898,594.83,356.898,356.898,8,356.898,15,66,4.7586,-0.5000000000000004,2005,832,1.0,0.0,48,,2,4100.0,-0.8660254037844384
713.0798,672.294,1120.49,1800.7875000000001,2689.176,7,2689.176,84,224,-163.1432,-0.8660254037844388,2007,792,4.0,2401.05,48,0.11999999999999988,5,6700.0,-0.4999999999999997
38.4923,28.8404,49.99,266.0525,173.0424,12,173.0424,8,147,-57.9114,1.0,2006,828,6.0,452.0727,L,-0.6172243977572635,6,5150.0,-2.4492935982947064e-16
44.88,72.0,120.0,852.3,144.0,1,144.0,142,230,54.24,0.8660254037844387,2008,954,2.0,576.0,,-0.75,3,2000.0,0.49999999999999994
1554.9479,1308.9375,2443.35,9817.03125,6544.6875,1,6544.6875,76,227,-1230.052,0.8660254037844387,2007,932,5.0,11780.4375,44,-0.4444444444444444,4,4100.0,0.49999999999999994
41.5723,32.394,53.99,291.546,194.364,3,194.364,147,546,-55.0698,6.123233995736766e-17,2008,442,6.0,291.546,XL,-0.3333333333333333,1,3500.0,1.0
15.1848,20.52,34.2,82.08,82.08,9,82.08,87,397,21.3408,-1.8369701987210297e-16,2006,1844,4.0,0.0,,,10,5000.0,-1.0
26.1763,41.994,69.99,125.982,125.982,9,125.982,136,147,47.4531,-1.8369701987210297e-16,2007,828,3.0,0.0,M,,6,0.0,-1.0
1251.9813,1376.994,2294.99,3376.9138000000003,1376.994,12,1376.994,65,156,125.0127,1.0,2007,1066,1.0,2753.988,38,-0.5,4,3550.0,-2.4492935982947064e-16
41.5723,32.394,53.99,291.546,161.97,10,161.97,145,245,-45.8915,0.5000000000000001,2007,1840,5.0,291.546,S,-0.4444444444444444,6,5150.0,-0.8660254037844386
187.1571,202.332,337.22,275.90729999999996,404.664,8,404.664,13,66,30.3498,-0.5000000000000004,2006,832,2.0,367.8764,60,0.09999989126782799,2,4100.0,-0.8660254037844384
23.3722,31.584,52.64,189.504,189.504,8,189.504,176,483,49.2708,-0.5000000000000004,2007,596,6.0,0.0,,,10,5000.0,-0.8660254037844384
38.4923,29.994,49.99,207.50660833333333,299.94,12,299.94,8,128,-84.983,1.0,2007,642,10.0,391.796625,L,-0.23444976076555027,4,4100.0,-2.4492935982947064e-16
6.9223,5.1865,8.99,20.746,10.373,11,10.373,6,90,-3.4716,0.8660254037844384,2005,1182,2.0,20.746,,-0.5,5,6700.0,-0.5000000000000004
486.7066,419.4589,782.99,838.9178,419.4589,2,419.4589,38,58,-67.2477,0.5000000000000001,2006,728,1.0,419.4589,52,0.0,2,4100.0,0.8660254037844386
486.7066,419.4589,782.99,419.4589,419.4589,2,419.4589,34,108,-67.2477,0.5000000000000001,2006,1936,1.0,0.0,52,,2,4100.0,0.8660254037844386
486.7066,419.4589,782.99,838.9178,838.9178,7,838.9178,38,20,-134.4954,-0.8660254037844388,2005,904,2.0,0.0,52,,2,4100.0,-0.4999999999999997
713.0798,672.294,1120.49,2801.225,3361.47,9,3361.47,82,351,-203.929,-1.8369701987210297e-16,2007,786,5.0,3001.3125,42,0.11999999999999994,2,2500.0,-1.0
1481.9379,1430.442,2384.07,7152.21,2860.884,1,2860.884,219,461,-102.9918,0.8660254037844387,2008,1846,2.0,7152.21,60,-0.6,1,3900.0,0.49999999999999994
713.0798,672.294,1120.49,3801.6625,1344.588,8,1344.588,84,113,-81.5716,-0.5000000000000004,2007,1992,2.0,4201.8375,48,-0.68,4,4100.0,-0.8660254037844384
15.6709,22.794,37.99,45.588,45.588,12,45.588,131,387,14.2462,1.0,2006,1378,2.0,45.588,M,0.0,5,6700.0,-2.4492935982947064e-16
1265.6195,1242.8518,2319.99,3728.5554,4971.4072,10,4971.4072,64,37,-91.0708,0.5000000000000001,2006,1882,4.0,3728.5554,46,0.33333333333333315,6,5150.0,-0.8660254037844386
713.0798,672.294,1120.49,672.294,672.294,12,672.294,82,356,-40.7858,1.0,2007,886,1.0,0.0,42,,6,5150.0,-2.4492935982947064e-16
3.3963,5.7,9.5,17.1,17.1,11,17.1,3,105,6.9111,0.8660254037844384,2005,1860,3.0,0.0,M,,4,2000.0,-0.5000000000000004
601.7437,602.346,1003.91,602.346,602.346,8,602.346,155,530,0.6023,-0.5000000000000004,2007,1874,1.0,0.0,54,,4,3550.0,-0.8660254037844384
1898.0944,2024.994,3374.99,10124.97,10124.97,11,10124.97,44,85,634.498,0.8660254037844384,2005,1126,5.0,10124.97,42,0.0,3,2500.0,-0.5000000000000004
10.3125,15.0,25.0,75.0,75.0,7,75.0,117,211,23.4375,-0.8660254037844388,2006,534,5.0,0.0,,,10,5000.0,-0.4999999999999997
461.4448,445.41,742.35,851.846625,445.41,1,445.41,212,450,-16.0348,0.8660254037844387,2008,1036,1.0,851.846625,50,-0.4771241830065359,2,2500.0,0.49999999999999994
308.2179,338.994,564.99,2033.964,2033.964,8,2033.964,236,80,184.6566,-0.5000000000000004,2007,1032,6.0,0.0,44,,1,2000.0,-0.8660254037844384
1481.9379,1430.442,2384.07,2288.7072,2860.884,11,2860.884,204,481,-102.9918,0.8660254037844384,2007,580,2.0,2288.7072,46,0.2500000000000001,6,5150.0,-0.5000000000000004
24.7459,35.994,59.99,107.982,323.946,12,323.946,119,140,101.2329,1.0,2006,788,9.0,107.982,M,2.0000000000000004,4,2500.0,-2.4492935982947064e-16
598.4354,647.994,1079.99,1943.982,1943.982,8,1943.982,71,80,148.6758,-0.5000000000000004,2006,1032,3.0,0.0,48,,1,2000.0,-0.8660254037844384
47.286,63.9,106.5,63.9,63.9,7,63.9,168,220,16.614,-0.8660254037844388,2007,692,1.0,0.0,,,2,2500.0,-0.4999999999999997
1082.51,1020.594,1700.99,2041.188,2041.188,8,2041.188,223,468,-123.832,-0.5000000000000004,2007,364,2.0,0.0,40,,5,6700.0,-0.8660254037844384
1481.9379,1430.442,2384.07,4291.326,1430.442,12,1430.442,216,620,-51.4959,1.0,2007,1928,1.0,4291.326,46,-0.6666666666666666,6,500.0,-2.4492935982947064e-16
1554.9479,1308.9375,2443.35,5890.21875,2617.875,2,2617.875,77,62,-492.0208,0.5000000000000001,2007,790,2.0,2617.875,48,0.0,4,2000.0,0.8660254037844386
713.0798,600.2625,1120.49,3901.70625,4201.8375,4,4201.8375,84,227,-789.7211,-0.4999999999999998,2007,932,7.0,4802.1,48,-0.12500000000000014,4,4100.0,0.8660254037844387
26.1763,41.994,69.99,125.982,41.994,10,41.994,136,247,15.8177,0.5000000000000001,2007,1878,1.0,125.982,M,-0.6666666666666666,2,2500.0,-0.8660254037844386
13.0863,20.1865,34.99,20.1865,141.3055,12,141.3055,5,173,49.7014,1.0,2005,1968,7.0,20.1865,,6.0,4,2500.0,-2.4492935982947064e-16
179.8156,242.994,404.99,1943.952,1943.952,9,1943.952,201,338,505.4272,-1.8369701987210297e-16,2007,472,8.0,0.0,,,1,5000.0,-1.0
486.7066,469.794,782.99,469.794,469.794,9,469.794,33,372,-16.9126,-1.8369701987210297e-16,2006,1150,1.0,0.0,48,,1,5000.0,-1.0
38.4923,29.994,49.99,59.988,59.988,9,59.988,8,588,-16.9966,-1.8369701987210297e-16,2007,1158,2.0,0.0,L,,3,2000.0,-1.0
15.6709,22.794,37.99,136.764,205.146,10,205.146,131,3,64.1079,0.5000000000000001,2006,318,9.0,136.764,M,0.4999999999999998,1,5000.0,-0.8660254037844386
739.041,714.7043,1349.6,2144.1129,2144.1129,8,2144.1129,22,85,-73.0101,-0.5000000000000004,2005,1126,3.0,0.0,38,,3,2500.0,-0.8660254037844384
1265.6195,1242.8518,2319.99,8699.9626,7457.1108,12,7457.1108,63,122,-136.6062,1.0,2006,478,6.0,8699.9626,42,-0.14285714285714288,4,3550.0,-2.4492935982947064e-16
755.1508,728.91,1214.85,5831.28,1457.82,11,1457.82,222,484,-52.4816,0.8660254037844384,2007,656,2.0,5831.28,54,-0.75,1,5000.0,-0.5000000000000004
884.7083,874.794,1457.99,2624.382,2624.382,12,2624.382,29,128,-29.7429,1.0,2005,642,3.0,2624.382,52,0.0,4,2500.0,-2.4492935982947064e-16
598.4354,647.994,1079.99,1943.982,1943.982,8,1943.982,70,298,148.6758,-0.5000000000000004,2006,1220,3.0,0.0,44,,10,5000.0,-0.8660254037844384
713.0798,600.2625,1120.49,2401.05,2401.05,8,2401.05,82,61,-451.2692,-0.5000000000000004,2006,780,4.0,0.0,42,,6,5150.0,-0.8660254037844384
360.9428,324.4527,594.83,973.3581,324.4527,6,324.4527,112,396,-36.4901,-1.0,2007,1842,1.0,324.4527,44,0.0,7,985.0,1.2246467991473532e-16
41.5723,32.394,53.99,161.97,161.97,8,161.97,147,484,-45.8915,-0.5000000000000004,2007,656,5.0,0.0,XL,,1,5000.0,-0.8660254037844384
343.6496,323.994,539.99,647.988,971.982,11,971.982,246,301,-58.9668,0.8660254037844384,2007,1254,3.0,647.988,44,0.49999999999999983,4,2000.0,-0.5000000000000004
1554.9479,1308.9375,2443.35,3926.8125,7853.625,2,7853.625,77,54,-1476.0624,0.5000000000000001,2007,600,6.0,5235.75,48,0.5,1,3900.0,0.8660254037844386
101.8936,137.694,229.49,275.388,137.694,3,137.694,86,338,35.8004,6.123233995736766e-17,2007,472,1.0,275.388,,-0.5,1,5000.0,1.0
1554.9479,1466.01,2443.35,3158.9025,10262.07,12,10262.07,77,129,-622.5653,1.0,2007,648,7.0,2932.02,48,2.4999999999999996,6,5150.0,-2.4492935982947064e-16
486.7066,469.794,782.99,1168.8921666666668,1409.382,11,1409.382,35,58,-50.7378,0.8660254037844384,2006,728,3.0,1409.382,58,0.0,2,4100.0,-0.5000000000000004
26.1763,38.4945,69.99,621.686175,654.4065,8,621.686175,135,46,176.6891,-0.5000000000000004,2007,370,17.0,0.0,S,,4,2000.0,-0.8660254037844384
755.1508,728.91,1214.85,6560.19,6560.19,9,6560.19,203,560,-236.1672,-1.8369701987210297e-16,2007,660,9.0,0.0,60,,1,3900.0,-1.0
41.5723,32.394,53.99,161.97,161.97,9,161.97,146,337,-45.8915,-1.8369701987210297e-16,2007,432,5.0,0.0,L,,10,5000.0,-1.0
19.7758,24.2945,44.54,72.8835,72.8835,9,72.8835,90,401,13.5561,-1.8369701987210297e-16,2006,1984,3.0,0.0,,,10,5000.0,-1.0
343.6496,323.994,539.99,323.994,323.994,9,323.994,248,132,-19.6556,-1.8369701987210297e-16,2007,672,1.0,0.0,52,,3,4100.0,-1.0
1251.9813,1229.4589,2294.99,8606.2123,7376.7534,12,7376.7534,66,147,-135.1344,1.0,2006,828,6.0,8606.2123,42,-0.14285714285714282,6,5150.0,-2.4492935982947064e-16
1251.9813,1376.994,2294.99,6557.1141333333335,4130.982,7,4130.982,65,3,375.0381,-0.8660254037844388,2007,318,3.0,1229.4589,38,2.3600000780831305,1,5000.0,-0.4999999999999997
15.6709,22.794,37.99,22.794,22.794,11,22.794,130,319,7.1231,0.8660254037844384,2006,1796,1.0,0.0,S,,4,2000.0,-0.5000000000000004
30.9334,44.994,74.99,89.988,89.988,11,89.988,122,276,28.1212,0.8660254037844384,2006,808,2.0,0.0,M,,7,985.0,-0.5000000000000004
23.749,38.1,63.5,152.4,228.6,10,228.6,133,22,86.106,0.5000000000000001,2007,1018,6.0,152.4,S,0.4999999999999999,5,2500.0,-0.8660254037844386
6.9223,5.1865,8.99,51.865,51.865,9,51.865,6,338,-17.358,-1.8369701987210297e-16,2006,472,10.0,0.0,,,1,5000.0,-1.0
187.1571,202.332,337.22,1011.66,1011.66,8,1011.66,49,62,75.8745,-0.5000000000000004,2006,790,5.0,0.0,52,,4,2000.0,-0.8660254037844384
45.4168,61.374,102.29,184.122,184.122,1,184.122,88,220,47.8716,0.8660254037844387,2007,692,3.0,0.0,,,2,2500.0,0.49999999999999994
486.7066,469.794,782.99,2818.764,2818.764,8,2818.764,30,315,-101.4756,-0.5000000000000004,2006,1450,6.0,0.0,60,,2,4100.0,-0.8660254037844384
187.1571,183.9382,337.22,459.8455,735.7528,2,735.7528,11,62,-12.8756,0.5000000000000001,2006,790,4.0,551.8146,44,0.3333333333333332,4,2000.0,0.8660254037844386
360.9428,324.4527,594.83,973.3581,973.3581,7,973.3581,101,223,-109.4703,-0.8660254037844388,2006,768,3.0,0.0,38,,6,5150.0,-0.4999999999999997
13.0863,20.994,34.99,182.311896,83.976,3,83.976,5,550,31.6308,6.123233995736766e-17,2008,464,4.0,238.659792,,-0.6481351161154117,6,500.0,1.0
3.3963,5.7,9.5,55.198800000000006,11.4,2,11.4,3,88,4.6074,0.5000000000000001,2006,1164,2.0,64.7976,M,-0.8240675580577058,5,6700.0,0.8660254037844386
146.5466,198.036,330.06,396.072,396.072,7,396.072,100,34,102.9788,-0.8660254037844388,2006,1414,2.0,0.0,,,4,3550.0,-0.4999999999999997
37.1209,53.994,89.99,755.655029,323.964,3,323.964,125,382,101.2386,6.123233995736766e-17,2007,1336,6.0,664.954108,M,-0.5128024684674931,4,2000.0,1.0
713.0798,600.2625,1120.49,3001.3125,1800.7875,11,1800.7875,80,63,-338.4519,0.8660254037844384,2006,794,3.0,3001.3125,38,-0.4,6,500.0,-0.5000000000000004
1265.6195,1242.8518,2319.99,3314.2714666666666,2485.7036,4,2485.7036,64,177,-45.5354,-0.4999999999999998,2007,1948,2.0,4971.4072,46,-0.5,2,2500.0,0.8660254037844387
146.5466,198.036,330.06,792.144,792.144,7,792.144,100,14,205.9576,-0.8660254037844388,2006,662,4.0,0.0,,,4,2500.0,-0.4999999999999997
1518.7864,1466.01,2443.35,3665.0249999999996,1466.01,2,1466.01,74,89,-52.7764,0.5000000000000001,2007,1174,1.0,4398.03,52,-0.6666666666666666,1,3500.0,0.8660254037844386
3.3963,5.7,9.5,11.4,17.1,10,17.1,3,7,6.9111,0.5000000000000001,2005,488,3.0,11.4,M,0.5000000000000001,3,4100.0,-0.8660254037844386
187.1571,183.9382,337.22,183.9382,183.9382,7,183.9382,13,26,-3.2189,-0.8660254037844388,2005,1086,1.0,0.0,60,,2,4100.0,-0.4999999999999997
1251.9813,1229.4589,2294.99,1229.4589,1229.4589,11,1229.4589,67,40,-22.5224,0.8660254037844384,2006,340,1.0,1229.4589,46,0.0,5,6700.0,-0.5000000000000004
1898.0944,2024.994,3374.99,8099.976,8099.976,8,8099.976,44,79,507.5984,-0.5000000000000004,2005,1022,4.0,0.0,42,,6,5000.0,-0.8660254037844384
187.1571,202.332,337.22,505.83,202.332,1,202.332,13,230,15.1749,0.8660254037844387,2007,954,1.0,809.328,60,-0.75,3,2000.0,0.49999999999999994
486.7066,419.4589,782.99,1258.3767,1677.8356,2,1677.8356,32,75,-268.9908,0.5000000000000001,2006,970,4.0,1258.3767,44,0.33333333333333337,6,500.0,0.8660254037844386
26.1763,41.994,69.99,83.988,209.97,1,209.97,136,236,79.0885,0.8660254037844387,2008,1234,5.0,125.982,M,0.6666666666666666,7,985.0,0.49999999999999994
35.9596,48.594,80.99,644.486024,291.564,11,291.564,187,314,75.8064,0.8660254037844384,2007,1424,6.0,644.486024,,-0.5476022921483864,1,3500.0,-0.5000000000000004
24.7459,35.994,59.99,71.988,107.982,12,107.982,119,337,33.7443,1.0,2006,432,3.0,71.988,M,0.5,10,5000.0,-2.4492935982947064e-16
20.5663,32.994,54.99,230.958,131.976,12,131.976,144,556,49.7108,1.0,2007,618,4.0,230.958,70,-0.42857142857142855,6,5150.0,-2.4492935982947064e-16
1251.9813,1229.4589,2294.99,3688.3767,1229.4589,12,1229.4589,65,139,-22.5224,1.0,2006,764,1.0,3688.3767,38,-0.6666666666666666,1,3550.0,-2.4492935982947064e-16
17.9776,24.294,40.49,72.882,72.882,7,72.882,185,3,18.9492,-0.8660254037844388,2007,318,3.0,0.0,,,1,5000.0,-0.4999999999999997
1912.1544,2039.994,3399.99,4079.988,4079.988,1,4079.988,39,3,255.6792,0.8660254037844387,2006,318,2.0,0.0,38,,1,3500.0,0.49999999999999994
713.0798,600.2625,1120.49,2401.0499999999997,1200.525,5,1200.525,84,90,-225.6346,-0.8660254037844387,2007,1182,2.0,3001.3125,48,-0.6,5,6700.0,0.49999999999999994
0.8565,1.374,2.29,10.992,10.992,9,10.992,139,551,4.14,-1.8369701987210297e-16,2007,480,8.0,0.0,,,5,6700.0,-1.0
204.6251,178.5808,337.22,178.5808,178.5808,9,178.5808,17,129,-26.0443,-1.8369701987210297e-16,2005,648,1.0,0.0,52,,6,5000.0,-1.0
360.9428,324.4527,594.83,811.13175,1622.2635,5,1622.2635,112,296,-182.4505,-0.8660254037844387,2007,1200,5.0,324.4527,44,4.0,6,5150.0,0.49999999999999994
15.6709,22.794,37.99,68.382,68.382,9,68.382,130,359,21.3693,-1.8369701987210297e-16,2006,928,3.0,0.0,S,,6,5150.0,-1.0
8.9866,12.144,20.24,60.72,60.72,7,60.72,202,463,15.787,-0.8660254037844388,2007,1990,5.0,0.0,,,4,2000.0,-0.4999999999999997
144.5938,158.43,264.05,950.58,950.58,9,950.58,177,381,83.0172,-1.8369701987210297e-16,2007,1334,6.0,0.0,42,,4,4100.0,-1.0
6.9223,5.1865,8.99,31.119,31.119,8,31.119,6,257,-10.4148,-0.5000000000000004,2006,428,6.0,0.0,,,6,500.0,-0.8660254037844384
37.1209,53.994,89.99,215.976,215.976,9,215.976,126,147,67.4924,-1.8369701987210297e-16,2006,828,4.0,0.0,L,,6,5150.0,-1.0
37.1209,53.994,89.99,53.994,53.994,8,53.994,124,304,16.8731,-0.5000000000000004,2006,1316,1.0,0.0,S,,2,4100.0,-0.8660254037844384
1251.9813,1376.994,2294.99,2065.491,2753.988,1,2753.988,67,209,250.0254,0.8660254037844387,2008,326,2.0,1376.994,46,1.0,5,6700.0,0.49999999999999994
199.8519,200.052,333.42,400.104,400.104,12,400.104,158,563,0.4002,1.0,2007,696,2.0,0.0,50,,4,2000.0,-2.4492935982947064e-16
187.1571,183.9382,337.22,275.90729999999996,183.9382,2,183.9382,12,61,-3.2189,0.5000000000000001,2006,780,1.0,183.9382,48,0.0,6,5000.0,0.8660254037844386
187.1571,183.9382,337.22,735.7528,367.8764,11,367.8764,13,63,-6.4378,0.8660254037844384,2005,794,2.0,735.7528,60,-0.5,6,500.0,-0.5000000000000004
1082.51,1020.594,1700.99,3572.079,5102.97,2,5102.97,223,327,-309.58,0.5000000000000001,2008,1944,5.0,2041.188,40,1.5,4,2000.0,0.8660254037844386
187.1571,202.332,337.22,202.332,202.332,8,202.332,13,263,15.1749,-0.5000000000000004,2006,598,1.0,0.0,60,,4,2500.0,-0.8660254037844384
713.0798,672.294,1120.49,2200.9624999999996,2689.176,7,2689.176,80,227,-163.1432,-0.8660254037844388,2007,932,4.0,4201.8375,38,-0.36,4,4100.0,-0.4999999999999997
187.1571,183.9382,337.22,367.8764,367.8764,7,367.8764,11,1,-6.4378,-0.8660254037844388,2005,302,2.0,0.0,44,,4,3550.0,-0.4999999999999997
1251.9813,1376.994,2294.99,4753.9078,2753.988,11,2753.988,65,257,250.0254,0.8660254037844384,2007,428,2.0,6884.97,38,-0.6,6,500.0,-0.5000000000000004
1481.9379,1430.442,2384.07,762.9024,1430.442,12,1430.442,206,544,-51.4959,1.0,2007,394,1.0,762.9024,54,0.8750000000000001,5,6700.0,-2.4492935982947064e-16
104.7951,141.615,236.025,849.69,849.69,12,849.69,103,140,220.9194,1.0,2006,788,6.0,0.0,,,4,2500.0,-2.4492935982947064e-16
486.7066,469.794,782.99,2114.073,1409.382,3,1409.382,59,398,-50.7378,6.123233995736766e-17,2007,1916,3.0,2348.97,48,-0.3999999999999999,6,5150.0,1.0
26.1763,41.994,69.99,167.976,167.976,8,167.976,136,257,63.2708,-0.5000000000000004,2007,428,4.0,0.0,M,,6,500.0,-0.8660254037844384
49.9789,67.539,112.565,67.539,67.539,9,67.539,105,123,17.5601,-1.8369701987210297e-16,2006,512,1.0,0.0,,,6,500.0,-1.0
15.6709,22.794,37.99,367.2208375,159.558,3,159.558,131,401,49.8617,6.123233995736766e-17,2007,1984,7.0,377.145725,M,-0.5769327625283305,10,5000.0,1.0
38.4923,28.8404,49.99,48.06733333333333,173.0424,7,173.0424,7,13,-57.9114,-0.8660254037844388,2006,592,6.0,57.6808,M,1.9999999999999998,6,5150.0,-0.4999999999999997
47.286,63.9,106.5,319.5,127.8,12,127.8,168,592,33.228,1.0,2007,1248,2.0,319.5,,-0.6,2,2500.0,-2.4492935982947064e-16
360.9428,324.4527,594.83,973.3581,973.3581,12,973.3581,112,394,-109.4703,1.0,2006,1830,3.0,0.0,44,,7,985.0,-2.4492935982947064e-16
10.3125,15.0,25.0,90.0,30.0,3,30.0,117,147,9.375,6.123233995736766e-17,2007,828,2.0,30.0,,0.0,6,5150.0,1.0
486.7066,469.794,782.99,2768.4289000000003,2348.97,1,2348.97,59,25,-84.563,0.8660254037844387,2007,1050,5.0,4228.146,48,-0.4444444444444445,3,4100.0,0.49999999999999994
739.041,809.76,1349.6,809.76,809.76,9,809.76,20,557,70.719,-1.8369701987210297e-16,2007,624,1.0,0.0,42,,9,5650.0,-1.0
1082.51,1020.594,1700.99,1020.594,1020.594,9,1020.594,226,372,-61.916,-1.8369701987210297e-16,2007,1150,1.0,0.0,48,,1,3900.0,-1.0
1251.9813,1229.4589,2294.99,3688.3767,3688.3767,8,3688.3767,65,314,-67.5672,-0.5000000000000004,2006,1424,3.0,0.0,38,,1,3500.0,-0.8660254037844384
1912.1544,2039.994,3399.99,7139.978999999999,12239.964,3,12239.964,39,147,767.0376,6.123233995736766e-17,2006,828,6.0,8159.976,38,0.5000000000000001,6,5000.0,1.0
26.1763,41.994,69.99,125.982,125.982,8,125.982,137,284,47.4531,-0.5000000000000004,2007,986,3.0,0.0,L,,6,5150.0,-0.8660254037844384
486.7066,419.4589,782.99,1258.3767,1258.3767,7,1258.3767,31,13,-201.7431,-0.8660254037844388,2005,592,3.0,0.0,62,,6,5000.0,-0.4999999999999997
187.1571,202.332,337.22,202.332,202.332,7,202.332,12,224,15.1749,-0.8660254037844388,2006,792,1.0,0.0,48,,5,6700.0,-0.4999999999999997
187.1571,202.332,337.22,809.328,809.328,9,809.328,12,352,60.6996,-1.8369701987210297e-16,2006,798,4.0,0.0,48,,5,4100.0,-1.0
40.6216,54.894,91.49,274.47,274.47,7,274.47,195,449,71.362,-0.8660254037844388,2007,940,5.0,0.0,,,10,5000.0,-0.4999999999999997
1554.9479,1466.01,2443.35,4520.197499999999,1466.01,11,1466.01,79,263,-88.9379,0.8660254037844384,2007,598,1.0,4398.03,58,-0.6666666666666666,4,4100.0,-0.5000000000000004
199.3757,218.454,364.09,873.816,436.908,3,436.908,165,557,38.1566,6.123233995736766e-17,2008,624,2.0,873.816,40,-0.5,9,5650.0,1.0
1265.6195,1242.8518,2319.99,3728.5554,1242.8518,5,1242.8518,63,303,-22.7677,-0.8660254037844387,2007,1290,1.0,1242.8518,42,0.0,1,2000.0,0.49999999999999994
884.7083,874.794,1457.99,874.794,874.794,7,874.794,26,26,-9.9143,-0.8660254037844388,2005,1086,1.0,0.0,58,,2,4100.0,-0.4999999999999997
1251.9813,1229.4589,2294.99,3688.3767,3688.3767,9,3688.3767,67,343,-67.5672,-1.8369701987210297e-16,2006,516,3.0,0.0,46,,3,3550.0,-1.0
53.9416,72.894,121.49,218.68200000000002,72.894,3,72.894,245,140,18.9524,6.123233995736766e-17,2008,788,1.0,72.894,,0.0,4,4100.0,1.0
1251.9813,1229.4589,2294.99,2458.9178,2458.9178,6,2458.9178,65,139,-45.0448,-1.0,2007,764,2.0,1229.4589,38,1.0,1,3550.0,1.2246467991473532e-16
486.7066,419.4589,782.99,1258.3767,838.9178,11,838.9178,38,107,-134.4954,0.8660254037844384,2005,1900,2.0,1258.3767,52,-0.3333333333333333,3,3550.0,-0.5000000000000004
13.0863,20.1865,34.99,60.55949999999999,161.492,6,161.492,1,128,56.8016,-1.0,2007,642,8.0,60.5595,,1.6666666666666665,4,4100.0,1.2246467991473532e-16
30.9334,44.994,74.99,247.46699999999998,269.964,3,269.964,123,378,84.3636,6.123233995736766e-17,2007,1278,6.0,269.964,L,0.0,4,2000.0,1.0
13.0863,20.1865,34.99,70.65275,40.373,5,40.373,5,54,14.2004,-0.8660254037844387,2006,600,2.0,40.373,,0.0,1,5000.0,0.49999999999999994
24.7459,35.994,59.99,287.952,287.952,9,287.952,116,382,89.9848,-1.8369701987210297e-16,2006,1336,8.0,0.0,S,,4,2000.0,-1.0
1251.9813,1376.994,2294.99,3885.0901666666664,2753.988,12,2753.988,65,137,250.0254,1.0,2007,752,2.0,5507.976,38,-0.5,5,6700.0,-2.4492935982947064e-16
185.8193,209.256,348.76,1255.536,1255.536,9,1255.536,110,131,140.6202,-1.8369701987210297e-16,2006,668,6.0,0.0,48,,6,500.0,-1.0
739.041,714.7043,1349.6,714.7043,1429.4086,12,1429.4086,20,165,-48.6734,1.0,2005,1322,2.0,714.7043,42,1.0,6,5000.0,-2.4492935982947064e-16
598.4354,647.994,1079.99,3239.97,2591.976,1,2591.976,68,215,198.2344,0.8660254037844387,2007,570,4.0,3239.97,38,-0.19999999999999993,4,3550.0,0.49999999999999994
486.7066,419.4589,782.99,419.4589,838.9178,5,838.9178,34,66,-134.4954,-0.8660254037844387,2006,832,2.0,419.4589,52,1.0,2,4100.0,0.49999999999999994
601.7437,602.346,1003.91,602.346,602.346,2,602.346,148,482,0.6023,0.5000000000000001,2008,582,1.0,0.0,60,,8,75.0,0.8660254037844386
868.6342,780.8182,1431.5,780.8182,780.8182,7,780.8182,114,222,-87.816,-0.8660254037844388,2006,762,1.0,0.0,44,,1,3500.0,-0.4999999999999997
77.9176,105.294,175.49,210.588,210.588,9,210.588,199,544,54.7528,-1.8369701987210297e-16,2007,394,2.0,0.0,,,5,6700.0,-1.0
